ID,Distance,Variety,Treatment,Management
R_W5_T4_87,0.299591837,ATOL,4,Chemical
R_W5_T5_19,0.299591837,JELLY,5,Chemical
R_W5_T2_197,0.299591837,DESIREE,2,Biological
R_W5_T4_116,0.299693878,KRAB,4,Chemical
R_W5_T4_113,0.299795918,RUDAWA,4,Chemical
R_W5_T6_24,0.299795918,PASJA_POMORSKA,6,Chemical
R_W5_T2_192,0.299897959,JELLY,2,Biological
R_W5_T4_85,0.299897959,RUDAWA,4,Chemical
R_W5_T5_41,0.300102041,KRAB,5,Chemical
R_W5_T2_143,0.300102041,RUDAWA,2,Biological
R_W5_T6_6,0.300102041,SALTO,6,Chemical
R_W5_T3_130,0.300306122,JELLY,3,Biological
R_W5_T5_20,0.300306122,RUDAWA,5,Chemical
R_W5_T4_79,0.300408163,SALTO,4,Chemical
R_W5_T3_121,0.300408163,PASJA_POMORSKA,3,Biological
R_W5_T2_196,0.300408163,ATOL,2,Biological
R_W5_T2_190,0.300510204,DESIREE,2,Biological
R_W5_T5_45,0.300612245,JELLY,5,Chemical
R_W5_T4_115,0.300612245,DESIREE,4,Chemical
R_W5_T6_27,0.300612245,RUDAWA,6,Chemical
R_W5_T3_125,0.300816327,ATOL,3,Biological
R_W5_T4_90,0.300816327,KRAB,4,Chemical
R_W5_T3_128,0.300816327,KRAB,3,Biological
R_W5_T2_193,0.301122449,KRAB,2,Biological
R_W5_T6_29,0.30122449,ATOL,6,Chemical
R_W5_T2_170,0.301428571,RUDAWA,2,Biological
R_W5_T4_116,0.301428571,KRAB,4,Chemical
R_W5_T5_37,0.301530612,PASJA_POMORSKA,5,Chemical
R_W5_T3_128,0.301632653,KRAB,3,Biological
R_W5_T6_24,0.301734694,PASJA_POMORSKA,6,Chemical
R_W5_T3_77,0.301836735,ATOL,3,Biological
R_W5_T4_85,0.301836735,RUDAWA,4,Chemical
R_W5_T6_51,0.301938776,JELLY,6,Chemical
R_W5_T6_35,0.302040816,ATOL,6,Chemical
R_W5_T3_100,0.302142857,SALTO,3,Biological
R_W5_T3_74,0.302142857,DESIREE,3,Biological
R_W5_T5_37,0.302346939,PASJA_POMORSKA,5,Chemical
R_W5_T5_15,0.30244898,RUDAWA,5,Chemical
R_W5_T6_5,0.30255102,DESIREE,6,Chemical
R_W5_T4_84,0.30255102,SALTO,4,Chemical
R_W5_T2_193,0.302755102,KRAB,2,Biological
R_W5_T6_51,0.302857143,JELLY,6,Chemical
R_W5_T4_116,0.302959184,KRAB,4,Chemical
R_W5_T4_116,0.302959184,KRAB,4,Chemical
R_W5_T4_110,0.303061224,PASJA_POMORSKA,4,Chemical
R_W5_T6_1,0.303265306,ATOL,6,Chemical
R_W5_T4_90,0.303265306,KRAB,4,Chemical
R_W5_T3_74,0.303265306,DESIREE,3,Biological
R_W5_T4_113,0.303367347,RUDAWA,4,Chemical
R_W5_T5_49,0.303469388,RUDAWA,5,Chemical
R_W5_T3_104,0.303673469,SALTO,3,Biological
R_W5_T3_125,0.303673469,ATOL,3,Biological
R_W5_T3_76,0.303979592,KRAB,3,Biological
R_W5_T5_37,0.303979592,PASJA_POMORSKA,5,Chemical
R_W5_T3_100,0.304081633,SALTO,3,Biological
R_W5_T3_100,0.304183673,SALTO,3,Biological
R_W5_T3_103,0.304387755,DESIREE,3,Biological
R_W5_T5_65,0.304387755,SALTO,5,Chemical
R_W5_T6_5,0.304489796,DESIREE,6,Chemical
R_W5_T6_33,0.304591837,JELLY,6,Chemical
R_W5_T5_46,0.304693878,SALTO,5,Chemical
R_W5_T6_29,0.304693878,ATOL,6,Chemical
R_W5_T6_23,0.305204082,KRAB,6,Chemical
R_W5_T5_21,0.305306122,JELLY,5,Chemical
R_W5_T5_48,0.305510204,DESIREE,5,Chemical
R_W5_T5_49,0.305612245,RUDAWA,5,Chemical
R_W5_T2_170,0.305612245,RUDAWA,2,Biological
R_W5_T3_104,0.305612245,SALTO,3,Biological
R_W5_T6_1,0.305816327,ATOL,6,Chemical
R_W5_T6_25,0.30622449,DESIREE,6,Chemical
R_W5_T6_51,0.30622449,JELLY,6,Chemical
R_W5_T3_92,0.30622449,DESIREE,3,Biological
R_W5_T2_193,0.306326531,KRAB,2,Biological
R_W5_T2_197,0.306428571,DESIREE,2,Biological
R_W5_T5_45,0.306428571,JELLY,5,Chemical
R_W5_T3_98,0.306734694,PASJA_POMORSKA,3,Biological
R_W5_T5_10,0.306836735,DESIREE,5,Chemical
R_W5_T2_170,0.306836735,RUDAWA,2,Biological
R_W5_T5_45,0.307346939,JELLY,5,Chemical
R_W5_T5_11,0.307653061,ATOL,5,Chemical
R_W5_T2_200,0.307959184,DESIREE,2,Biological
R_W5_T4_90,0.308061224,KRAB,4,Chemical
R_W5_T4_78,0.308265306,PASJA_POMORSKA,4,Chemical
R_W5_T2_164,0.308265306,PASJA_POMORSKA,2,Biological
R_W5_T4_87,0.308367347,ATOL,4,Chemical
R_W5_T2_143,0.308571429,RUDAWA,2,Biological
R_W5_T3_101,0.308571429,PASJA_POMORSKA,3,Biological
R_W5_T6_51,0.308571429,JELLY,6,Chemical
R_W5_T5_20,0.308673469,RUDAWA,5,Chemical
R_W5_T4_109,0.308673469,PASJA_POMORSKA,4,Chemical
R_W5_T3_76,0.30877551,KRAB,3,Biological
R_W5_T5_12,0.308877551,DESIREE,5,Chemical
R_W5_T6_1,0.308979592,ATOL,6,Chemical
R_W5_T4_79,0.308979592,SALTO,4,Chemical
R_W5_T2_192,0.309081633,JELLY,2,Biological
R_W5_T4_110,0.309183673,PASJA_POMORSKA,4,Chemical
R_W5_T5_45,0.309285714,JELLY,5,Chemical
R_W5_T5_37,0.309285714,PASJA_POMORSKA,5,Chemical
R_W5_T4_110,0.309285714,PASJA_POMORSKA,4,Chemical
R_W5_T4_113,0.309489796,RUDAWA,4,Chemical
R_W5_T6_6,0.309897959,SALTO,6,Chemical
R_W5_T5_68,0.31,KRAB,5,Chemical
R_W5_T6_51,0.310102041,JELLY,6,Chemical
R_W5_T6_6,0.310102041,SALTO,6,Chemical
R_W5_T2_193,0.310204082,KRAB,2,Biological
R_W5_T4_118,0.310204082,JELLY,4,Chemical
R_W5_T3_94,0.310204082,RUDAWA,3,Biological
R_W5_T2_196,0.310408163,ATOL,2,Biological
R_W5_T5_19,0.310408163,JELLY,5,Chemical
R_W5_T5_45,0.310408163,JELLY,5,Chemical
R_W5_T2_198,0.310408163,KRAB,2,Biological
R_W5_T3_125,0.310408163,ATOL,3,Biological
R_W5_T4_113,0.310408163,RUDAWA,4,Chemical
R_W5_T3_94,0.310714286,RUDAWA,3,Biological
R_W5_T3_122,0.310816327,SALTO,3,Biological
R_W5_T2_170,0.310918367,RUDAWA,2,Biological
R_W5_T3_98,0.310918367,PASJA_POMORSKA,3,Biological
R_W5_T5_10,0.311020408,DESIREE,5,Chemical
R_W5_T3_74,0.31122449,DESIREE,3,Biological
R_W5_T3_77,0.31122449,ATOL,3,Biological
R_W5_T5_11,0.311428571,ATOL,5,Chemical
R_W5_T5_45,0.311428571,JELLY,5,Chemical
R_W5_T2_196,0.311530612,ATOL,2,Biological
R_W5_T3_100,0.311836735,SALTO,3,Biological
R_W5_T4_137,0.311836735,SALTO,4,Chemical
R_W5_T5_13,0.311836735,ATOL,5,Chemical
R_W5_T4_115,0.311938776,DESIREE,4,Chemical
R_W5_T6_51,0.312040816,JELLY,6,Chemical
R_W5_T6_27,0.312040816,RUDAWA,6,Chemical
R_W5_T3_104,0.312142857,SALTO,3,Biological
R_W5_T4_85,0.31244898,RUDAWA,4,Chemical
R_W5_T2_170,0.31244898,RUDAWA,2,Biological
R_W5_T4_113,0.312755102,RUDAWA,4,Chemical
R_W5_T5_43,0.312857143,SALTO,5,Chemical
R_W5_T5_69,0.312959184,ATOL,5,Chemical
R_W5_T2_170,0.313061224,RUDAWA,2,Biological
R_W5_T5_11,0.313163265,ATOL,5,Chemical
R_W5_T5_15,0.313163265,RUDAWA,5,Chemical
R_W5_T3_74,0.313367347,DESIREE,3,Biological
R_W5_T5_48,0.313469388,DESIREE,5,Chemical
R_W5_T6_6,0.313571429,SALTO,6,Chemical
R_W5_T2_170,0.313571429,RUDAWA,2,Biological
R_W5_T4_110,0.313673469,PASJA_POMORSKA,4,Chemical
R_W5_T3_128,0.313877551,KRAB,3,Biological
R_W5_T6_51,0.313979592,JELLY,6,Chemical
R_W5_T3_77,0.314285714,ATOL,3,Biological
R_W5_T4_110,0.314387755,PASJA_POMORSKA,4,Chemical
R_W5_T5_15,0.314489796,RUDAWA,5,Chemical
R_W5_T5_48,0.314591837,DESIREE,5,Chemical
R_W5_T2_146,0.314693878,JELLY,2,Biological
R_W5_T6_6,0.314795918,SALTO,6,Chemical
R_W5_T5_11,0.315102041,ATOL,5,Chemical
R_W5_T2_192,0.315102041,JELLY,2,Biological
R_W5_T5_46,0.315408163,SALTO,5,Chemical
R_W5_T5_48,0.315714286,DESIREE,5,Chemical
R_W5_T5_18,0.315816327,KRAB,5,Chemical
R_W5_T3_122,0.315816327,SALTO,3,Biological
R_W5_T6_54,0.315816327,RUDAWA,6,Chemical
R_W5_T6_62,0.315918367,KRAB,6,Chemical
R_W5_T6_51,0.316020408,JELLY,6,Chemical
R_W5_T2_146,0.316428571,JELLY,2,Biological
R_W5_T2_200,0.316530612,DESIREE,2,Biological
R_W5_T6_6,0.316632653,SALTO,6,Chemical
R_W5_T5_48,0.316734694,DESIREE,5,Chemical
R_W5_T6_25,0.316836735,DESIREE,6,Chemical
R_W5_T2_143,0.316836735,RUDAWA,2,Biological
R_W5_T6_6,0.316938776,SALTO,6,Chemical
R_W5_T3_98,0.317244898,PASJA_POMORSKA,3,Biological
R_W5_T5_15,0.31755102,RUDAWA,5,Chemical
R_W5_T5_18,0.31755102,KRAB,5,Chemical
R_W5_T3_128,0.317755102,KRAB,3,Biological
R_W5_T5_46,0.317755102,SALTO,5,Chemical
R_W5_T3_94,0.317857143,RUDAWA,3,Biological
R_W5_T6_57,0.318061224,PASJA_POMORSKA,6,Chemical
R_W5_T6_1,0.318163265,ATOL,6,Chemical
R_W5_T3_125,0.318163265,ATOL,3,Biological
R_W5_T3_92,0.318367347,DESIREE,3,Biological
R_W5_T3_98,0.318367347,PASJA_POMORSKA,3,Biological
R_W5_T5_15,0.318673469,RUDAWA,5,Chemical
R_W5_T4_85,0.318877551,RUDAWA,4,Chemical
R_W5_T6_1,0.318877551,ATOL,6,Chemical
R_W5_T3_92,0.318979592,DESIREE,3,Biological
R_W5_T4_113,0.318979592,RUDAWA,4,Chemical
R_W5_T4_116,0.319183673,KRAB,4,Chemical
R_W5_T6_6,0.319285714,SALTO,6,Chemical
R_W5_T3_104,0.319489796,SALTO,3,Biological
R_W5_T2_175,0.319489796,SALTO,2,Biological
R_W5_T4_110,0.319591837,PASJA_POMORSKA,4,Chemical
R_W5_T5_15,0.319795918,RUDAWA,5,Chemical
R_W5_T2_198,0.32,KRAB,2,Biological
R_W5_T4_85,0.32,RUDAWA,4,Chemical
R_W5_T4_78,0.320102041,PASJA_POMORSKA,4,Chemical
R_W5_T6_57,0.320204082,PASJA_POMORSKA,6,Chemical
R_W5_T3_76,0.320306122,KRAB,3,Biological
R_W5_T6_6,0.320408163,SALTO,6,Chemical
R_W5_T6_55,0.320612245,JELLY,6,Chemical
R_W5_T3_74,0.320714286,DESIREE,3,Biological
R_W5_T5_48,0.321122449,DESIREE,5,Chemical
R_W5_T4_85,0.321326531,RUDAWA,4,Chemical
R_W5_T6_55,0.321326531,JELLY,6,Chemical
R_W5_T5_48,0.321428571,DESIREE,5,Chemical
R_W5_T3_76,0.321428571,KRAB,3,Biological
R_W5_T2_193,0.321530612,KRAB,2,Biological
R_W5_T2_143,0.321632653,RUDAWA,2,Biological
R_W5_T3_74,0.321734694,DESIREE,3,Biological
R_W5_T6_51,0.321734694,JELLY,6,Chemical
R_W5_T3_77,0.321836735,ATOL,3,Biological
R_W5_T6_50,0.321938776,SALTO,6,Chemical
R_W5_T3_104,0.322244898,SALTO,3,Biological
R_W5_T4_85,0.32255102,RUDAWA,4,Chemical
R_W5_T6_57,0.322755102,PASJA_POMORSKA,6,Chemical
R_W5_T5_39,0.323265306,PASJA_POMORSKA,5,Chemical
R_W5_T6_27,0.323469388,RUDAWA,6,Chemical
R_W5_T2_193,0.323673469,KRAB,2,Biological
R_W5_T6_57,0.32377551,PASJA_POMORSKA,6,Chemical
R_W5_T4_139,0.32377551,ATOL,4,Chemical
R_W5_T4_140,0.323979592,JELLY,4,Chemical
R_W5_T5_69,0.323979592,ATOL,5,Chemical
R_W5_T4_113,0.324081633,RUDAWA,4,Chemical
R_W5_T5_19,0.324693878,JELLY,5,Chemical
R_W5_T5_41,0.325204082,KRAB,5,Chemical
R_W5_T6_57,0.325306122,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.325306122,RUDAWA,6,Chemical
R_W5_T3_130,0.325408163,JELLY,3,Biological
R_W5_T3_98,0.325714286,PASJA_POMORSKA,3,Biological
R_W5_T5_39,0.325714286,PASJA_POMORSKA,5,Chemical
R_W5_T3_72,0.326122449,RUDAWA,3,Biological
R_W5_T5_68,0.32622449,KRAB,5,Chemical
R_W5_T6_57,0.326326531,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.326326531,RUDAWA,6,Chemical
R_W5_T4_110,0.326428571,PASJA_POMORSKA,4,Chemical
R_W5_T6_50,0.326428571,SALTO,6,Chemical
R_W5_T5_20,0.326530612,RUDAWA,5,Chemical
R_W5_T6_4,0.326938776,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.32755102,RUDAWA,6,Chemical
R_W5_T3_122,0.327653061,SALTO,3,Biological
R_W5_T6_57,0.327755102,PASJA_POMORSKA,6,Chemical
R_W5_T3_122,0.327857143,SALTO,3,Biological
R_W5_T6_6,0.328163265,SALTO,6,Chemical
R_W5_T3_104,0.328163265,SALTO,3,Biological
R_W5_T2_198,0.328265306,KRAB,2,Biological
R_W5_T5_14,0.328367347,PASJA_POMORSKA,5,Chemical
R_W5_T5_19,0.328367347,JELLY,5,Chemical
R_W5_T2_169,0.328673469,SALTO,2,Biological
R_W5_T2_170,0.328673469,RUDAWA,2,Biological
R_W5_T5_45,0.329183673,JELLY,5,Chemical
R_W5_T5_14,0.329489796,PASJA_POMORSKA,5,Chemical
R_W5_T4_110,0.329897959,PASJA_POMORSKA,4,Chemical
R_W5_T6_56,0.330204082,DESIREE,6,Chemical
R_W5_T4_134,0.330306122,RUDAWA,4,Chemical
R_W5_T2_200,0.330306122,DESIREE,2,Biological
R_W5_T4_87,0.330510204,ATOL,4,Chemical
R_W5_T2_143,0.330612245,RUDAWA,2,Biological
R_W5_T5_14,0.330714286,PASJA_POMORSKA,5,Chemical
R_W5_T2_198,0.330918367,KRAB,2,Biological
R_W5_T5_46,0.331122449,SALTO,5,Chemical
R_W5_T5_15,0.331326531,RUDAWA,5,Chemical
R_W5_T4_110,0.331428571,PASJA_POMORSKA,4,Chemical
R_W5_T5_13,0.332142857,ATOL,5,Chemical
R_W5_T5_48,0.332244898,DESIREE,5,Chemical
R_W5_T2_198,0.33244898,KRAB,2,Biological
R_W5_T5_37,0.33255102,PASJA_POMORSKA,5,Chemical
R_W5_T3_74,0.332653061,DESIREE,3,Biological
R_W5_T3_101,0.332959184,PASJA_POMORSKA,3,Biological
R_W5_T6_61,0.333163265,RUDAWA,6,Chemical
R_W5_T6_4,0.333163265,PASJA_POMORSKA,6,Chemical
R_W5_T6_27,0.333367347,RUDAWA,6,Chemical
R_W5_T6_55,0.333877551,JELLY,6,Chemical
R_W5_T3_74,0.333979592,DESIREE,3,Biological
R_W5_T4_110,0.334081633,PASJA_POMORSKA,4,Chemical
R_W5_T2_196,0.334183673,ATOL,2,Biological
R_W5_T5_13,0.334285714,ATOL,5,Chemical
R_W5_T2_143,0.334387755,RUDAWA,2,Biological
R_W5_T6_27,0.334489796,RUDAWA,6,Chemical
R_W5_T3_72,0.334795918,RUDAWA,3,Biological
R_W5_T4_114,0.335408163,KRAB,4,Chemical
R_W5_T5_15,0.335714286,RUDAWA,5,Chemical
R_W5_T5_13,0.335918367,ATOL,5,Chemical
R_W5_T5_49,0.335918367,RUDAWA,5,Chemical
R_W5_T2_143,0.336530612,RUDAWA,2,Biological
R_W5_T3_74,0.336632653,DESIREE,3,Biological
R_W5_T3_128,0.336734694,KRAB,3,Biological
R_W5_T5_13,0.337040816,ATOL,5,Chemical
R_W5_T6_57,0.337244898,PASJA_POMORSKA,6,Chemical
R_W5_T4_110,0.337346939,PASJA_POMORSKA,4,Chemical
R_W5_T5_13,0.337346939,ATOL,5,Chemical
R_W5_T3_76,0.337346939,KRAB,3,Biological
R_W5_T3_76,0.337755102,KRAB,3,Biological
R_W5_T4_85,0.337857143,RUDAWA,4,Chemical
R_W5_T3_104,0.337857143,SALTO,3,Biological
R_W5_T3_128,0.337959184,KRAB,3,Biological
R_W5_T4_110,0.338265306,PASJA_POMORSKA,4,Chemical
R_W5_T3_94,0.338673469,RUDAWA,3,Biological
R_W5_T6_6,0.338673469,SALTO,6,Chemical
R_W5_T6_27,0.33877551,RUDAWA,6,Chemical
R_W5_T6_61,0.33877551,RUDAWA,6,Chemical
R_W5_T3_74,0.339081633,DESIREE,3,Biological
R_W5_T3_128,0.339285714,KRAB,3,Biological
R_W5_T5_45,0.339795918,JELLY,5,Chemical
R_W5_T5_69,0.339795918,ATOL,5,Chemical
R_W5_T3_100,0.339795918,SALTO,3,Biological
R_W5_T3_94,0.340408163,RUDAWA,3,Biological
R_W5_T5_18,0.340714286,KRAB,5,Chemical
R_W5_T5_10,0.341020408,DESIREE,5,Chemical
R_W5_T3_76,0.34122449,KRAB,3,Biological
R_W5_T4_114,0.341530612,KRAB,4,Chemical
R_W5_T5_13,0.341632653,ATOL,5,Chemical
R_W5_T2_198,0.341938776,KRAB,2,Biological
R_W5_T4_85,0.342142857,RUDAWA,4,Chemical
R_W5_T4_90,0.34255102,KRAB,4,Chemical
R_W5_T6_61,0.342959184,RUDAWA,6,Chemical
R_W5_T4_116,0.343469388,KRAB,4,Chemical
R_W5_T2_170,0.343571429,RUDAWA,2,Biological
R_W5_T5_20,0.343673469,RUDAWA,5,Chemical
R_W5_T6_54,0.34377551,RUDAWA,6,Chemical
R_W5_T6_54,0.343877551,RUDAWA,6,Chemical
R_W5_T5_19,0.344183673,JELLY,5,Chemical
R_W5_T3_76,0.344387755,KRAB,3,Biological
R_W5_T6_54,0.345714286,RUDAWA,6,Chemical
R_W5_T3_101,0.345714286,PASJA_POMORSKA,3,Biological
R_W5_T6_61,0.34622449,RUDAWA,6,Chemical
R_W5_T2_196,0.346428571,ATOL,2,Biological
R_W5_T4_85,0.346734694,RUDAWA,4,Chemical
R_W5_T5_46,0.346734694,SALTO,5,Chemical
R_W5_T6_5,0.346734694,DESIREE,6,Chemical
R_W5_T5_69,0.347244898,ATOL,5,Chemical
R_W5_T6_61,0.347346939,RUDAWA,6,Chemical
R_W5_T3_74,0.34744898,DESIREE,3,Biological
R_W5_T5_10,0.347653061,DESIREE,5,Chemical
R_W5_T5_11,0.348367347,ATOL,5,Chemical
R_W5_T4_113,0.34877551,RUDAWA,4,Chemical
R_W5_T6_27,0.349081633,RUDAWA,6,Chemical
R_W5_T5_13,0.35,ATOL,5,Chemical
R_W5_T2_143,0.350306122,RUDAWA,2,Biological
R_W5_T3_128,0.350510204,KRAB,3,Biological
R_W5_T5_49,0.350816327,RUDAWA,5,Chemical
R_W5_T2_198,0.351734694,KRAB,2,Biological
R_W5_T4_110,0.351836735,PASJA_POMORSKA,4,Chemical
R_W5_T5_18,0.352857143,KRAB,5,Chemical
R_W5_T6_61,0.352959184,RUDAWA,6,Chemical
R_W5_T5_13,0.354081633,ATOL,5,Chemical
R_W5_T5_15,0.354183673,RUDAWA,5,Chemical
R_W5_T6_61,0.354285714,RUDAWA,6,Chemical
R_W5_T6_54,0.354591837,RUDAWA,6,Chemical
R_W5_T4_85,0.354795918,RUDAWA,4,Chemical
R_W5_T4_85,0.355918367,RUDAWA,4,Chemical
R_W5_T3_98,0.356020408,PASJA_POMORSKA,3,Biological
R_W5_T3_94,0.356836735,RUDAWA,3,Biological
R_W5_T5_12,0.358061224,DESIREE,5,Chemical
R_W5_T6_54,0.359693878,RUDAWA,6,Chemical
R_W5_T6_61,0.360612245,RUDAWA,6,Chemical
R_W5_T4_114,0.362142857,KRAB,4,Chemical
R_W5_T4_85,0.362755102,RUDAWA,4,Chemical
R_W5_T4_114,0.363571429,KRAB,4,Chemical
R_W5_T6_6,0.36377551,SALTO,6,Chemical
R_W5_T4_114,0.364183673,KRAB,4,Chemical
R_W5_T3_98,0.367142857,PASJA_POMORSKA,3,Biological
R_W5_T3_74,0.367142857,DESIREE,3,Biological
R_W5_T2_198,0.367653061,KRAB,2,Biological
R_W5_T2_198,0.370408163,KRAB,2,Biological
R_W5_T3_74,0.370816327,DESIREE,3,Biological
R_W5_T2_198,0.371734694,KRAB,2,Biological
R_W5_T2_198,0.372142857,KRAB,2,Biological
R_W5_T4_114,0.372244898,KRAB,4,Chemical
R_W5_T6_27,0.37255102,RUDAWA,6,Chemical
R_W5_T6_54,0.372653061,RUDAWA,6,Chemical
R_W5_T6_57,0.372755102,PASJA_POMORSKA,6,Chemical
R_W5_T6_54,0.373163265,RUDAWA,6,Chemical
R_W5_T5_48,0.374183673,DESIREE,5,Chemical
R_W5_T6_54,0.376122449,RUDAWA,6,Chemical
R_W5_T6_22,0.38122449,KRAB,6,Chemical
R_W5_T5_13,0.381530612,ATOL,5,Chemical
R_W5_T2_198,0.381530612,KRAB,2,Biological
R_W5_T6_61,0.383061224,RUDAWA,6,Chemical
R_W5_T6_22,0.383469388,KRAB,6,Chemical
R_W5_T6_54,0.383571429,RUDAWA,6,Chemical
R_W5_T2_198,0.384387755,KRAB,2,Biological
R_W5_T2_198,0.384591837,KRAB,2,Biological
R_W5_T6_54,0.385918367,RUDAWA,6,Chemical
R_W5_T6_54,0.386326531,RUDAWA,6,Chemical
R_W5_T6_54,0.386836735,RUDAWA,6,Chemical
R_W5_T6_61,0.387040816,RUDAWA,6,Chemical
R_W5_T6_61,0.387346939,RUDAWA,6,Chemical
R_W5_T6_61,0.387959184,RUDAWA,6,Chemical
R_W5_T5_13,0.388877551,ATOL,5,Chemical
R_W5_T5_13,0.389795918,ATOL,5,Chemical
R_W5_T6_61,0.392857143,RUDAWA,6,Chemical
R_W5_T6_54,0.394591837,RUDAWA,6,Chemical
R_W5_T6_54,0.395714286,RUDAWA,6,Chemical
R_W5_T4_114,0.395816327,KRAB,4,Chemical
R_W5_T6_54,0.400816327,RUDAWA,6,Chemical
R_W5_T4_114,0.401632653,KRAB,4,Chemical
R_W5_T4_114,0.401938776,KRAB,4,Chemical
R_W5_T4_114,0.402142857,KRAB,4,Chemical
R_W5_T6_61,0.403367347,RUDAWA,6,Chemical
R_W5_T6_22,0.405408163,KRAB,6,Chemical
R_W5_T6_61,0.405510204,RUDAWA,6,Chemical
R_W5_T4_114,0.406938776,KRAB,4,Chemical
R_W5_T6_22,0.409591837,KRAB,6,Chemical
R_W5_T6_22,0.413367347,KRAB,6,Chemical
R_W5_T6_22,0.415306122,KRAB,6,Chemical
R_W5_T4_114,0.420102041,KRAB,4,Chemical
R_W5_T6_22,0.420102041,KRAB,6,Chemical
R_W5_T6_22,0.421530612,KRAB,6,Chemical
R_W5_T6_22,0.422755102,KRAB,6,Chemical
R_W5_T6_22,0.422755102,KRAB,6,Chemical
R_W5_T4_114,0.423061224,KRAB,4,Chemical
R_W5_T4_114,0.425102041,KRAB,4,Chemical
R_W5_T6_61,0.425918367,RUDAWA,6,Chemical
R_W5_T6_22,0.42744898,KRAB,6,Chemical
R_W5_T4_114,0.432040816,KRAB,4,Chemical
R_W5_T6_22,0.432244898,KRAB,6,Chemical
R_W5_T4_114,0.434897959,KRAB,4,Chemical
R_W5_T6_22,0.436836735,KRAB,6,Chemical
R_W5_T6_22,0.439285714,KRAB,6,Chemical
R_W5_T6_22,0.447857143,KRAB,6,Chemical
R_W5_T6_22,0.45377551,KRAB,6,Chemical